,date,jour,service,moyen_7_services,moyen_31_services,moyenne_3der_j&service,match_edf,roland_garros,fashion_week,match_happening,match_happening_cl,temp,feels_like,temp_min,temp_max,wind_speed,clouds_all,vacances_paris,clear,clouds,drizzle,drizzle_and_rain,fog,mist,rain,thunderstorm,cos_jour_de_sem,sin_jour_de_sem,cos_jour_du_mois,sin_jour_du_mois,cos_mois_de_annee,sin_mois_de_annee,cos_jour_annee,sin_jour_annee,cos_semaine_annee,sin_semaine_annee,y_true,y_pred
248,2019-05-06,Lundi,midi,4361.857142857143,4352.519032258065,3421.67,0.0,0.0,0.0,0.0,0.0,285.59,284.01,284.38,286.87,1.5,0.0,0.0,sky is clear,0,0,0,0,0,0,0,0.6234898018587336,0.7818314824680297,0.3473052528448203,0.9377521321470804,-0.8660254037844387,0.4999999999999999,-0.5631507242749185,0.8263541987239096,-0.663122658240795,0.7485107481711013,1877.5,3170.9587696287917
249,2019-05-06,Lundi,soir,10548.07142857143,10985.012903225806,7878.0,0.0,0.0,0.0,0.0,0.0,285.04,283.69,284.34,285.8,1.0,0.0,0.0,sky is clear,0,0,0,0,0,0,0,0.6234898018587336,0.7818314824680297,0.3473052528448203,0.9377521321470804,-0.8660254037844387,0.4999999999999999,-0.5631507242749185,0.8263541987239096,-0.663122658240795,0.7485107481711013,7432.9,7941.9579126350145
250,2019-05-07,Mardi,midi,4159.142857142857,4265.915806451613,3447.5,0.0,0.0,0.0,0.0,0.0,288.15,286.7,287.4,288.91,2.6,0.0,0.0,sky is clear,0,0,0,0,0,0,0,-0.2225209339563143,0.9749279121818236,0.1514277775045767,0.9884683243281114,-0.8660254037844387,0.4999999999999999,-0.5772916165517272,0.8165380514459162,-0.663122658240795,0.7485107481711013,3935.5,3816.048972825435
251,2019-05-07,Mardi,soir,10425.7,10815.38064516129,11658.67,0.0,0.0,0.0,0.0,0.0,288.17,286.85,287.18,288.76,2.6,0.0,0.0,sky is clear,0,0,0,0,0,0,0,-0.2225209339563143,0.9749279121818236,0.1514277775045767,0.9884683243281114,-0.8660254037844387,0.4999999999999999,-0.5772916165517272,0.8165380514459162,-0.663122658240795,0.7485107481711013,11489.0,9746.615098315448
252,2019-05-08,Mercredi,soir,10127.914285714283,10717.912903225806,10987.5,0.0,0.0,0.0,0.0,0.0,287.36,286.59,283.81,289.85,1.5,40.0,0.0,0,0,0,0,0,0,light rain,0,-0.900968867902419,0.4338837391175582,-0.0506491688387126,0.9987165071710528,-0.8660254037844387,0.4999999999999999,-0.591261444863578,0.8064799463209449,-0.663122658240795,0.7485107481711013,8108.2,10178.03308865157
253,2019-05-08,Mercredi,midi,4224.357142857143,4195.0125806451615,3992.87,0.0,0.0,0.0,0.0,0.0,287.88,287.37,285.28,288.83,1.79,75.0,0.0,0,0,0,0,0,0,light rain,0,-0.900968867902419,0.4338837391175582,-0.0506491688387126,0.9987165071710528,-0.8660254037844387,0.4999999999999999,-0.591261444863578,0.8064799463209449,-0.663122658240795,0.7485107481711013,5648.5,3914.9096068849926
254,2019-05-09,Jeudi,midi,4395.071428571428,4209.560967741935,3996.13,0.0,0.0,0.0,0.0,0.0,287.24,286.69,284.1,289.38,4.02,75.0,0.0,0,0,0,0,0,0,light rain,0,-0.9009688679024191,-0.433883739117558,-0.2506525322587204,0.9680771188662044,-0.8660254037844387,0.4999999999999999,-0.6050560696488487,0.7961828637826158,-0.663122658240795,0.7485107481711013,3141.5,4198.480375057326
255,2019-05-09,Jeudi,soir,9845.157142857142,10683.274193548386,11459.5,0.0,0.0,0.0,0.0,0.0,287.0,286.09,285.58,287.58,1.34,0.0,0.0,sky is clear,0,0,0,0,0,0,0,-0.9009688679024191,-0.433883739117558,-0.2506525322587204,0.9680771188662044,-0.8660254037844387,0.4999999999999999,-0.6050560696488487,0.7961828637826158,-0.663122658240795,0.7485107481711013,10128.5,10998.428899100583
256,2019-05-10,Vendredi,soir,9676.371428571429,10756.16129032258,12545.33,0.0,0.0,0.0,0.0,0.0,285.51,285.23,282.43,287.23,1.5,90.0,0.0,0,0,0,0,0,0,moderate rain,0,-0.2225209339563146,-0.9749279121818236,-0.4403941515576344,0.8978045395707416,-0.8660254037844387,0.4999999999999999,-0.618671403262503,0.7856498550787147,-0.663122658240795,0.7485107481711013,839.0,11125.118597738307
257,2019-05-12,Dimanche,midi,4205.0,4224.577096774194,4816.67,0.0,0.0,0.0,0.0,0.0,287.1,285.96,285.88,288.58,1.34,75.0,0.0,0,broken clouds,0,0,0,0,0,0,1.0,-2.4492935982947064e-16,-0.758758122692791,0.6513724827222223,-0.8660254037844387,0.4999999999999999,-0.6453481132295501,0.7638886127905428,-0.663122658240795,0.7485107481711013,3823.0,5360.735215750208
258,2019-05-12,Dimanche,soir,8096.3,10484.467741935485,8320.5,0.0,0.0,0.0,0.0,0.0,286.54,285.19,285.49,287.69,1.34,0.0,0.0,sky is clear,0,0,0,0,0,0,0,1.0,-2.4492935982947064e-16,-0.758758122692791,0.6513724827222223,-0.8660254037844387,0.4999999999999999,-0.6453481132295501,0.7638886127905428,-0.663122658240795,0.7485107481711013,6819.0,5521.723346510223
259,2019-05-13,Lundi,soir,7399.3,10316.67741935484,7331.3,0.0,0.0,0.0,0.0,0.0,289.4,287.99,287.98,290.36,2.24,0.0,0.0,sky is clear,0,0,0,0,0,0,0,0.6234898018587336,0.7818314824680297,-0.8743466161445821,0.485301962531081,-0.8660254037844387,0.4999999999999999,-0.6584015846980487,0.7526668275320085,-0.7485107481711012,0.6631226582407952,6750.4,4712.154210133818
