date,service,temp,feels_like,temp_min,temp_max,wind_speed,clouds_all,vacances_paris,clear,clouds,drizzle,drizzle_and_rain,fog,mist,rain,thunderstorm
2019-05-10,midi,289.73,288.93,289.17,290.8,0.89,90,0,0,overcast clouds,0,0,0,0,0,0
2019-05-11,soir,286.67,286.01,284.38,288.02,1.34,90,0,0,0,0,0,0,0,light rain,0
2019-05-11,midi,286.86,286.35,284.34,290.25,0.45,75,0,0,0,0,0,0,0,0,thunderstorm
2019-05-12,midi,287.1,285.96,285.88,288.58,1.34,75,0,0,broken clouds,0,0,0,0,0,0
2019-05-12,soir,286.54,285.19,285.49,287.69,1.34,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-13,midi,289.28,288.07,288.37,290.47,2.68,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-13,soir,289.4,287.99,287.98,290.36,2.24,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-14,midi,290.45,289.15,289.49,291.81,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-14,soir,289.95,288.6,288.4,290.98,1.79,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-15,soir,290.43,289.21,289.38,291.47,3.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-15,midi,290.16,288.88,289.38,291.58,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-16,soir,289.29,288.16,288.37,290.02,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-16,midi,290.23,288.99,289.07,291.39,2.24,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-17,midi,291.14,290.38,290.4,292.37,2.06,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-17,soir,290.78,290.01,289.4,291.36,3.09,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-18,soir,290.15,289.6,286.86,291.58,3.09,75,0,0,0,0,0,0,0,light rain,0
2019-05-18,midi,290.3,289.74,288.53,292.09,2.06,75,0,0,0,0,0,0,0,light rain,0
2019-05-19,midi,289.57,289.33,287.79,291.91,2.24,75,0,0,0,0,0,0,0,light rain,0
2019-05-19,soir,288.14,288.02,287.16,289.45,0.45,75,0,0,0,0,0,0,mist,0,0
2019-05-20,midi,290.62,290.17,289.29,291.58,0.89,75,0,0,broken clouds,0,0,0,0,0,0
2019-05-20,soir,291.25,290.68,289.58,292.03,2.68,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-21,midi,292.32,291.81,291.39,295.25,2.68,40,0,0,0,0,0,0,0,light rain,0
2019-05-21,soir,291.66,291.11,290.28,292.87,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-22,midi,293.36,292.59,292.25,294.09,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-22,soir,292.76,292.0,291.05,294.25,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-23,soir,294.5,293.76,293.37,295.45,1.5,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-23,midi,295.48,294.79,294.2,296.91,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-24,soir,294.21,293.68,291.38,295.4,1.79,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-24,midi,294.71,294.25,293.6,296.03,0.45,40,0,0,scattered clouds,0,0,0,0,0,0
2019-05-25,midi,292.95,292.47,290.25,295.98,1.34,75,0,0,0,0,0,0,0,light rain,0
2019-05-25,soir,292.33,291.9,289.64,294.29,2.6,40,0,0,0,0,0,0,0,light rain,0
2019-05-26,midi,290.77,290.39,288.81,293.4,2.24,75,0,0,broken clouds,0,0,0,0,0,0
2019-05-26,soir,290.24,289.91,289.69,290.8,0.89,90,0,0,overcast clouds,0,0,0,0,0,0
2019-05-27,soir,291.43,290.54,289.4,292.58,2.68,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-27,midi,292.13,291.49,291.13,293.76,1.34,75,0,0,broken clouds,0,0,0,0,0,0
2019-05-28,soir,289.39,288.4,286.6,290.96,1.34,40,0,0,scattered clouds,0,0,0,0,0,0
2019-05-28,midi,287.9,287.15,284.49,290.38,1.79,75,0,0,0,0,0,0,0,light intensity shower rain,0
2019-05-29,soir,290.97,290.09,289.48,291.67,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2019-05-29,midi,292.07,291.3,290.78,293.87,0.45,75,0,0,broken clouds,0,0,0,0,0,0
2019-05-30,soir,292.65,292.48,291.39,293.81,0.45,90,1,0,overcast clouds,0,0,0,0,0,0
2019-05-30,midi,292.28,292.08,290.84,293.34,2.1,90,1,0,overcast clouds,0,0,0,0,0,0
2019-05-31,soir,297.52,297.29,296.12,298.91,1.0,0,1,sky is clear,0,0,0,0,0,0,0
2019-05-31,midi,295.36,295.05,294.18,296.91,1.5,75,1,0,broken clouds,0,0,0,0,0,0
2019-06-01,soir,300.78,300.63,299.45,302.07,2.1,0,1,sky is clear,0,0,0,0,0,0,0
2019-06-01,midi,299.67,299.67,298.3,300.8,3.1,0,1,sky is clear,0,0,0,0,0,0,0
2019-06-02,soir,302.0,301.36,299.94,303.7,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2019-06-02,midi,303.97,303.32,302.81,305.4,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2019-06-03,midi,292.05,291.98,288.62,293.4,2.6,75,0,0,0,0,0,0,0,light rain,0
2019-06-03,soir,294.19,293.92,292.81,295.25,2.1,20,0,0,few clouds,0,0,0,0,0,0
2019-06-04,midi,298.88,299.1,296.91,300.4,4.1,75,0,0,broken clouds,0,0,0,0,0,0
2019-06-04,soir,294.97,295.17,293.62,296.01,4.02,75,0,0,0,0,0,0,0,light rain,0
2019-06-05,soir,284.44,284.0,283.37,285.76,1.79,90,0,0,0,0,0,0,0,heavy intensity rain,0
2019-06-05,midi,287.27,287.06,286.05,288.16,0.45,90,0,0,0,0,0,0,0,moderate rain,0
2019-06-06,soir,291.81,291.01,289.38,293.18,3.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-06,midi,291.3,290.61,289.92,293.02,1.34,20,0,0,few clouds,0,0,0,0,0,0
2019-06-07,soir,287.55,287.03,285.28,289.14,7.6,90,0,0,0,0,0,0,0,light rain,0
2019-06-07,midi,287.89,287.27,286.38,289.14,4.47,90,0,0,0,0,0,0,0,light rain,0
2019-06-08,soir,291.18,290.63,289.38,292.09,0.45,0,0,0,0,0,0,0,0,light rain,0
2019-06-08,midi,291.27,290.57,289.36,292.41,5.36,75,0,0,0,0,0,0,0,light rain,0
2019-06-09,soir,291.98,291.35,289.78,293.61,3.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-09,midi,290.31,289.86,288.92,291.38,2.6,90,0,0,overcast clouds,0,0,0,0,0,0
2019-06-10,soir,288.83,288.12,287.38,290.25,1.34,75,0,0,broken clouds,0,0,0,0,0,0
2019-06-10,midi,290.59,290.11,288.83,291.58,2.24,75,0,0,0,0,0,0,0,light rain,0
2019-06-11,soir,286.59,286.26,285.03,289.36,1.5,90,0,0,0,0,0,0,0,light rain,0
2019-06-11,midi,290.34,289.55,286.95,292.09,2.1,75,0,0,0,0,0,0,0,light rain,0
2019-06-12,midi,289.11,288.67,287.16,290.58,0.45,90,0,0,0,0,0,0,0,light rain,0
2019-06-12,soir,288.39,288.03,283.02,290.01,3.6,75,0,0,0,0,0,0,0,light rain,0
2019-06-13,midi,290.99,290.47,289.38,292.78,5.36,75,0,0,broken clouds,0,0,0,0,0,0
2019-06-13,soir,292.55,292.19,291.14,293.45,3.6,75,0,0,0,0,0,0,0,moderate rain,0
2019-06-14,midi,294.65,294.4,293.4,295.7,1.34,75,0,0,broken clouds,0,0,0,0,0,0
2019-06-14,soir,295.54,295.24,294.38,296.47,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-15,midi,293.96,293.4,292.47,295.25,1.34,75,0,0,broken clouds,0,0,0,0,0,0
2019-06-15,soir,293.68,293.09,291.7,294.58,0.89,40,0,0,scattered clouds,0,0,0,0,0,0
2019-06-16,midi,293.48,293.16,291.58,295.4,1.34,75,0,0,broken clouds,0,0,0,0,0,0
2019-06-16,soir,295.47,295.12,293.37,297.07,0.45,75,0,0,broken clouds,0,0,0,0,0,0
2019-06-17,midi,298.24,298.03,296.39,300.31,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-17,soir,298.45,298.26,297.34,299.96,1.5,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-18,soir,300.77,301.19,299.38,301.98,3.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-18,midi,300.57,300.84,298.58,301.81,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-19,soir,293.12,293.18,291.16,296.4,4.1,75,0,0,0,0,0,0,0,0,thunderstorm with heavy rain
2019-06-19,midi,298.38,298.39,293.98,300.56,1.34,75,0,0,broken clouds,0,0,0,0,0,0
2019-06-20,soir,293.55,292.9,291.05,294.58,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-20,midi,292.57,292.13,291.58,293.76,0.45,90,0,0,overcast clouds,0,0,0,0,0,0
2019-06-21,soir,293.83,293.15,292.38,294.92,1.34,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-21,midi,293.7,293.01,292.14,295.87,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-22,midi,295.87,295.4,294.29,297.47,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-22,soir,296.29,295.99,295.38,297.24,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-23,midi,300.26,300.8,298.83,301.42,0.45,40,0,0,scattered clouds,0,0,0,0,0,0
2019-06-23,soir,300.59,301.07,299.36,301.51,3.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-24,midi,301.87,303.05,299.04,304.4,3.13,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-24,soir,302.68,303.67,299.4,304.25,4.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-25,soir,304.61,305.35,301.6,306.42,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-25,midi,303.84,306.45,301.95,305.87,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-26,midi,304.72,307.43,302.4,306.98,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-26,soir,303.61,307.33,300.98,305.8,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-27,soir,302.44,303.33,300.4,303.58,5.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-27,midi,303.11,305.71,301.58,304.69,3.13,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-28,midi,303.24,303.06,301.49,304.61,3.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-28,soir,303.6,303.25,302.07,305.25,3.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-29,soir,306.7,306.74,305.4,307.51,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-29,midi,305.98,305.23,304.4,306.38,3.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-30,soir,299.11,299.11,297.45,299.61,3.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-06-30,midi,300.85,300.62,297.45,301.87,1.5,0,0,sky is clear,0,0,0,0,0,0,0
2019-07-01,soir,296.11,295.79,294.38,297.09,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2019-07-01,midi,295.55,295.28,293.7,297.64,2.68,20,0,0,few clouds,0,0,0,0,0,0
2019-07-02,midi,296.58,296.15,295.49,297.71,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2019-07-02,soir,297.2,296.68,295.88,298.21,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-07-03,midi,297.58,297.15,296.08,298.9,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-07-03,soir,296.68,296.21,295.28,297.58,1.79,0,0,sky is clear,0,0,0,0,0,0,0
2019-07-04,soir,299.54,299.54,298.4,300.47,4.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-07-04,midi,298.35,297.89,297.18,299.38,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-07-05,midi,301.14,300.33,299.85,303.02,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-07-05,soir,303.29,301.77,301.68,304.41,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-07-06,midi,303.43,302.51,301.68,304.87,0.89,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-06,soir,303.13,302.12,300.4,304.76,1.79,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-07,soir,294.96,294.71,291.88,296.98,0.89,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-07,midi,299.19,299.19,297.49,301.26,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-08,soir,294.78,293.96,293.83,295.87,4.6,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-08,midi,295.33,294.52,294.45,296.58,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-09,soir,296.91,296.2,295.59,297.71,4.6,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-09,midi,295.88,295.1,294.58,296.81,3.6,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-10,midi,298.5,298.08,297.38,300.31,0.89,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-10,soir,299.7,299.7,298.37,300.87,1.5,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-11,midi,301.65,301.12,299.98,302.87,2.6,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-11,soir,300.82,300.53,298.83,302.03,2.1,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-12,midi,298.05,297.9,296.58,299.38,1.34,75,1,0,broken clouds,0,0,0,0,0,0
2019-07-12,soir,297.94,297.65,296.14,298.74,4.92,20,1,0,few clouds,0,0,0,0,0,0
2019-07-13,soir,297.18,296.89,295.4,298.14,0.89,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-13,midi,297.17,296.96,295.88,298.74,4.02,75,1,0,broken clouds,0,0,0,0,0,0
2019-07-14,midi,292.74,292.3,291.49,293.58,4.47,90,1,0,overcast clouds,0,0,0,0,0,0
2019-07-14,soir,294.26,293.71,292.81,295.24,1.34,75,1,0,broken clouds,0,0,0,0,0,0
2019-07-15,midi,294.97,294.46,293.91,296.51,0.89,20,1,0,few clouds,0,0,0,0,0,0
2019-07-15,soir,296.43,295.91,294.94,297.47,4.02,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-16,soir,298.79,298.35,296.98,300.36,0.89,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-16,midi,296.22,295.76,294.94,298.02,0.89,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-17,soir,299.68,299.68,297.38,301.4,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-17,midi,300.4,300.0,299.38,301.91,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-18,midi,298.73,298.39,297.71,299.87,1.79,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-18,soir,296.39,296.26,291.91,298.4,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-19,midi,298.49,298.41,297.07,300.7,0.45,75,1,0,broken clouds,0,0,0,0,0,0
2019-07-19,soir,301.1,300.77,298.62,302.58,2.6,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-20,soir,297.38,297.58,294.38,298.7,4.47,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-20,midi,299.89,300.49,298.83,302.4,3.13,75,1,0,broken clouds,0,0,0,0,0,0
2019-07-21,midi,298.02,297.84,296.6,300.15,1.34,40,1,0,scattered clouds,0,0,0,0,0,0
2019-07-21,soir,299.85,299.89,298.37,301.42,2.1,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-22,midi,302.75,302.19,301.05,304.2,1.5,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-22,soir,304.44,303.39,302.81,305.92,1.5,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-23,soir,308.98,307.61,307.16,309.81,3.1,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-23,midi,307.97,307.0,307.16,309.69,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-24,midi,309.19,309.37,308.06,310.8,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-24,soir,310.48,310.06,307.71,312.37,0.5,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-25,midi,312.94,312.85,311.51,314.4,3.1,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-25,soir,311.98,310.91,307.79,313.7,3.1,40,1,0,scattered clouds,0,0,0,0,0,0
2019-07-26,soir,298.65,298.87,296.28,300.4,1.79,90,1,0,0,0,0,0,0,light rain,0
2019-07-26,midi,301.69,302.56,296.36,304.4,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-27,midi,293.32,293.35,290.98,294.69,0.45,75,1,0,broken clouds,0,0,0,0,0,0
2019-07-27,soir,294.63,294.48,293.37,295.8,3.58,20,1,0,few clouds,0,0,0,0,0,0
2019-07-28,midi,295.58,295.34,294.73,297.25,1.34,75,1,0,broken clouds,0,0,0,0,0,0
2019-07-28,soir,296.51,295.95,294.73,297.62,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-29,soir,301.18,300.18,299.68,302.62,2.1,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-29,midi,299.45,299.45,298.27,300.87,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-30,midi,297.0,296.75,295.49,298.48,4.47,75,1,0,broken clouds,0,0,0,0,0,0
2019-07-30,soir,294.34,294.0,291.95,295.61,1.79,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-31,midi,294.1,293.48,292.5,295.35,0.89,0,1,sky is clear,0,0,0,0,0,0,0
2019-07-31,soir,296.51,295.89,295.03,297.53,1.34,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-01,midi,298.37,298.1,296.58,300.31,1.5,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-01,soir,298.31,298.0,296.91,299.25,1.0,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-02,midi,298.58,298.33,297.5,299.87,2.6,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-02,soir,299.45,299.45,297.71,300.56,2.24,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-03,soir,297.22,297.01,296.05,298.14,1.5,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-03,midi,296.87,296.71,295.49,298.18,0.45,20,1,0,few clouds,0,0,0,0,0,0
2019-08-04,midi,301.27,300.66,300.49,302.53,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-04,soir,301.82,301.13,299.04,303.09,2.1,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-05,midi,299.52,299.52,297.94,301.26,2.24,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-05,soir,298.6,298.53,297.5,299.45,1.79,75,1,0,broken clouds,0,0,0,0,0,0
2019-08-06,soir,293.12,293.42,292.14,293.58,3.6,90,1,0,0,0,0,0,0,light rain,0
2019-08-06,midi,294.53,294.84,292.47,296.67,1.34,90,1,0,0,0,0,0,0,light rain,0
2019-08-07,soir,297.76,297.37,296.14,298.65,4.6,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-07,midi,297.37,297.34,296.36,299.04,3.1,75,1,0,broken clouds,0,0,0,0,0,0
2019-08-08,soir,301.32,301.43,299.73,302.58,2.6,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-08,midi,300.19,300.42,298.94,301.81,2.24,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-09,soir,295.01,295.21,293.27,296.91,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-09,midi,297.12,297.77,294.14,298.34,1.0,90,1,0,0,0,0,0,0,light rain,0
2019-08-10,midi,297.39,297.18,296.03,298.87,5.36,75,1,0,broken clouds,0,0,0,0,0,0
2019-08-10,soir,297.49,297.08,295.84,298.58,3.13,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-11,soir,295.06,294.59,293.28,295.92,3.1,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-11,midi,292.45,292.19,291.58,293.45,2.6,75,1,0,broken clouds,0,0,0,0,0,0
2019-08-12,soir,291.4,290.98,289.49,292.58,0.89,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-12,midi,293.98,293.69,292.23,296.07,2.68,75,1,0,0,0,0,0,0,light rain,0
2019-08-13,midi,292.73,292.13,291.6,294.59,0.45,75,1,0,0,0,0,0,0,light rain,0
2019-08-13,soir,291.01,290.65,289.59,291.98,2.1,0,1,0,0,0,0,0,0,light intensity shower rain,0
2019-08-14,soir,295.89,295.45,293.06,297.4,1.79,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-14,midi,295.7,295.34,294.94,296.87,4.1,90,1,0,overcast clouds,0,0,0,0,0,0
2019-08-15,soir,294.94,294.64,293.62,295.58,0.45,75,1,0,broken clouds,0,0,0,0,0,0
2019-08-15,midi,295.25,294.98,293.27,296.38,1.34,75,1,0,0,0,0,0,0,light rain,0
2019-08-16,midi,295.97,295.67,294.94,298.4,0.45,90,1,0,overcast clouds,0,0,0,0,0,0
2019-08-16,soir,296.26,295.93,294.73,297.4,1.34,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-17,midi,292.05,292.45,291.05,292.83,3.1,90,1,0,0,0,0,0,0,moderate rain,0
2019-08-17,soir,293.06,293.56,290.84,293.81,2.1,75,1,0,0,0,0,0,0,light rain,0
2019-08-18,midi,292.01,292.14,290.59,292.88,0.89,90,1,0,0,0,0,0,0,light rain,0
2019-08-18,soir,294.28,294.15,293.49,294.87,2.6,75,1,0,0,0,0,0,0,light rain,0
2019-08-19,midi,294.73,294.2,293.83,295.87,3.58,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-19,soir,294.35,293.73,292.71,295.31,2.6,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-20,midi,294.54,294.12,293.27,295.75,2.6,40,1,0,scattered clouds,0,0,0,0,0,0
2019-08-20,soir,294.12,293.42,292.71,295.01,1.5,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-21,soir,295.74,295.23,294.38,297.03,2.1,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-21,midi,295.66,295.19,294.38,296.81,0.89,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-22,midi,297.7,297.31,296.94,299.69,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-22,soir,298.01,297.54,296.7,299.25,2.6,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-23,midi,299.94,299.96,298.83,300.91,3.1,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-23,soir,299.97,299.75,298.08,300.92,2.6,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-24,soir,301.29,300.94,299.73,302.58,1.5,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-24,midi,301.88,301.75,300.94,302.81,2.6,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-25,midi,303.61,303.02,302.58,305.25,1.0,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-25,soir,302.98,302.06,300.4,304.81,2.6,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-26,midi,304.32,303.48,303.49,305.8,2.1,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-26,soir,303.46,302.45,301.78,304.45,1.5,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-27,soir,302.0,301.61,297.23,304.58,0.89,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-27,midi,303.84,303.95,302.16,305.4,1.0,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-28,soir,297.94,298.09,295.4,300.4,1.34,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-28,midi,301.95,302.12,300.75,302.87,1.79,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-29,soir,296.31,295.83,294.38,298.14,2.6,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-29,midi,294.88,294.73,293.25,296.81,2.1,90,1,0,overcast clouds,0,0,0,0,0,0
2019-08-30,soir,298.2,297.81,296.6,299.38,1.5,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-30,midi,297.98,297.54,297.16,299.14,1.5,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-31,soir,297.26,297.16,294.38,300.4,2.24,0,1,sky is clear,0,0,0,0,0,0,0
2019-08-31,midi,302.91,302.57,301.13,305.15,1.34,0,1,sky is clear,0,0,0,0,0,0,0
2019-09-01,midi,294.08,293.35,292.94,295.87,2.68,0,1,sky is clear,0,0,0,0,0,0,0
2019-09-01,soir,293.37,292.6,291.95,294.4,4.02,0,1,sky is clear,0,0,0,0,0,0,0
2019-09-02,midi,294.26,293.47,292.71,295.87,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-02,soir,294.0,293.08,292.25,295.36,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-03,soir,294.45,293.94,291.78,295.96,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-03,midi,295.07,294.57,293.18,296.42,0.45,40,0,0,scattered clouds,0,0,0,0,0,0
2019-09-04,soir,292.0,291.17,290.28,293.38,2.24,20,0,0,few clouds,0,0,0,0,0,0
2019-09-04,midi,297.19,296.75,295.4,298.87,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-05,soir,289.99,288.96,288.4,290.87,2.68,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-05,midi,291.1,290.31,289.46,292.34,0.89,75,0,0,broken clouds,0,0,0,0,0,0
2019-09-06,soir,291.87,291.16,288.02,293.38,1.79,90,0,0,0,0,0,0,0,light rain,0
2019-09-06,midi,292.45,291.53,291.05,294.59,2.24,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-07,soir,289.41,288.61,287.14,290.38,5.81,20,0,0,few clouds,0,0,0,0,0,0
2019-09-07,midi,291.91,291.12,290.25,292.96,2.68,40,0,0,scattered clouds,0,0,0,0,0,0
2019-09-08,soir,288.99,287.99,287.4,289.81,4.47,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-08,midi,290.37,289.51,289.38,292.4,3.13,75,0,0,broken clouds,0,0,0,0,0,0
2019-09-09,midi,291.95,291.09,290.47,293.48,1.34,75,0,0,broken clouds,0,0,0,0,0,0
2019-09-09,soir,290.6,289.68,289.48,291.58,1.5,0,0,0,0,0,0,0,0,light rain,0
2019-09-10,midi,294.39,293.54,292.94,295.87,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-10,soir,293.28,292.37,290.78,294.76,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-11,midi,295.13,294.61,294.25,296.38,4.02,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-11,soir,295.07,294.62,293.94,295.96,2.6,20,0,0,few clouds,0,0,0,0,0,0
2019-09-12,soir,295.86,295.91,293.81,296.98,1.0,90,0,0,overcast clouds,0,0,0,0,0,0
2019-09-12,midi,295.74,295.78,294.17,297.47,1.5,90,0,0,overcast clouds,0,0,0,0,0,0
2019-09-13,soir,294.44,294.35,293.08,295.38,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-13,midi,294.29,294.29,293.14,296.36,1.5,90,0,0,overcast clouds,0,0,0,0,0,0
2019-09-14,soir,296.28,295.95,293.81,297.38,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-14,midi,296.98,296.88,295.92,298.25,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-15,midi,298.74,298.4,297.58,300.4,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-15,soir,297.15,296.7,294.73,298.65,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2019-09-16,midi,298.2,297.52,296.6,299.69,0.89,0,0,sky is clear,0,0,0,0,0,0,0
