date,temp,feels_like,temp_min,temp_max,wind_speed,clouds_all,weather_main,weather_description,service
2013-01-16,272.66,270.0,270.68,273.83,2.1,1,Clear,sky is clear,midi
2013-01-16,270.61,266.5,268.08,271.94,3.1,1,Clear,sky is clear,soir
2013-01-17,272.13,269.38,269.49,273.94,2.1,75,Mist,mist,midi
2013-01-17,270.07,266.37,267.34,271.61,2.6,1,Clear,sky is clear,soir
2013-01-18,270.89,266.02,270.28,271.38,4.1,90,Clouds,overcast clouds,midi
2013-01-18,271.09,266.26,270.45,271.49,4.1,90,Snow,light snow,soir
2013-01-19,272.29,268.11,271.34,272.83,3.6,90,Mist,mist,midi
2013-01-19,272.45,267.6,271.78,272.81,4.6,90,Mist,mist,soir
2013-01-20,270.12,266.43,269.28,270.7,2.6,90,Snow,light snow,midi
2013-01-20,271.83,269.89,270.34,272.6,1.5,90,Mist,mist,soir
2013-01-21,274.56,271.7,273.83,275.49,2.6,90,Rain,light rain,midi
2013-01-21,274.01,271.05,273.34,274.45,2.6,90,Snow,light snow,soir
2013-01-22,274.62,270.95,274.16,275.11,3.6,90,Drizzle,light intensity drizzle,midi
2013-01-22,274.62,270.95,274.16,275.11,3.6,90,Rain,light rain,midi
2013-01-22,275.15,273.68,273.34,275.71,1.5,90,Mist,mist,soir
2013-01-22,275.15,273.68,273.34,275.71,1.5,90,Rain,light rain,soir
2013-01-23,276.38,274.35,274.08,277.61,2.1,90,Mist,mist,midi
2013-01-23,275.5,273.32,274.18,276.41,2.1,90,Mist,mist,soir
2013-01-24,274.92,273.35,272.34,276.06,1.54,90,Mist,mist,midi
2013-01-24,271.68,267.81,269.34,273.03,3.08,1,Mist,mist,soir
2013-01-25,270.68,267.09,268.92,272.03,2.6,90,Mist,mist,midi
2013-01-25,271.27,271.27,270.03,271.83,0.51,90,Mist,mist,soir
2013-01-26,274.37,272.0,273.34,276.36,2.1,90,Mist,mist,midi
2013-01-26,275.49,273.31,273.45,277.93,2.1,1,Fog,fog,soir
2013-01-27,278.98,275.97,277.25,279.78,4.11,90,Rain,light rain,midi
2013-01-27,279.57,277.65,277.38,280.71,2.6,75,Clouds,broken clouds,soir
2013-01-28,282.2,280.47,280.38,285.5,3.08,1,Clear,sky is clear,midi
2013-01-28,281.78,279.97,280.03,282.45,3.08,90,Clouds,overcast clouds,soir
2013-01-29,283.41,282.84,282.38,283.94,7.2,90,Rain,light rain,midi
2013-01-29,284.53,284.15,283.83,285.34,5.1,90,Drizzle,light intensity drizzle,soir
2013-01-30,286.34,286.01,285.34,287.16,3.6,90,Rain,moderate rain,midi
2013-01-30,283.7,282.43,282.83,284.16,4.6,1,Rain,light rain,soir
2013-01-31,283.57,282.7,283.16,283.94,5.1,90,Clouds,overcast clouds,midi
2013-01-31,282.91,280.81,282.08,283.49,4.1,1,Clear,sky is clear,soir
2013-02-01,281.81,281.81,281.18,282.4,0.5,75,Rain,light rain,midi
2013-02-01,281.05,277.49,279.34,282.8,6.7,90,Rain,moderate rain,soir
2013-02-02,279.0,274.52,278.34,279.49,7.7,90,Clouds,overcast clouds,midi
2013-02-02,276.29,271.2,275.26,277.17,7.2,90,Rain,light rain,soir
2013-02-03,278.07,275.49,276.94,281.92,3.1,90,Clouds,overcast clouds,midi
2013-02-03,277.41,274.69,276.83,278.16,3.1,90,Rain,light rain,soir
2013-02-04,283.27,282.77,282.49,283.83,4.1,90,Drizzle,light intensity drizzle,midi
2013-02-04,281.94,279.87,281.08,282.61,3.6,90,Clouds,overcast clouds,soir
2013-02-05,279.04,275.55,278.28,280.25,5.1,90,Clouds,overcast clouds,midi
2013-02-05,275.13,271.23,273.34,276.49,4.1,75,Clouds,broken clouds,soir
2013-02-06,279.04,274.42,278.28,279.34,8.2,75,Clouds,broken clouds,midi
2013-02-06,277.38,273.73,276.34,278.38,4.6,75,Clouds,broken clouds,soir
2013-02-07,277.81,274.01,277.2,278.16,5.1,75,Clouds,broken clouds,midi
2013-02-07,276.33,273.4,274.88,277.16,3.09,75,Clouds,broken clouds,soir
2013-02-08,278.1,274.38,277.28,278.71,5.1,75,Clouds,broken clouds,midi
2013-02-08,276.12,271.9,274.98,277.34,5.1,75,Rain,light rain,soir
2013-02-09,274.95,274.95,273.49,275.91,1.0,90,Clouds,overcast clouds,midi
2013-02-09,273.47,270.95,271.84,274.83,2.1,90,Clouds,overcast clouds,soir
2013-02-10,275.1,270.32,274.34,275.71,5.7,90,Rain,light rain,midi
2013-02-10,274.38,269.17,273.18,274.96,6.2,90,Rain,moderate rain,soir
2013-02-11,280.41,278.65,279.18,281.92,2.6,75,Clouds,broken clouds,midi
2013-02-11,279.19,277.23,278.3,279.94,2.57,90,Clouds,overcast clouds,soir
2013-02-12,275.6,272.51,274.58,276.36,3.1,90,Mist,mist,midi
2013-02-12,275.6,272.51,274.58,276.36,3.1,90,Drizzle,light intensity drizzle,midi
2013-02-12,275.1,272.34,273.78,275.81,2.6,90,Clouds,overcast clouds,soir
2013-02-13,274.0,274.0,273.18,274.51,1.0,90,Clouds,overcast clouds,midi
2013-02-13,273.13,269.13,272.28,273.94,3.6,1,Clear,sky is clear,soir
2013-02-14,275.58,271.22,274.78,275.97,5.1,90,Rain,light rain,midi
2013-02-14,278.23,278.23,276.9,279.83,1.0,75,Mist,mist,soir
2013-02-15,281.6,279.2,280.49,282.34,4.1,40,Clouds,scattered clouds,midi
2013-02-15,280.06,279.28,277.34,281.61,1.5,90,Clouds,overcast clouds,soir
2013-02-16,282.38,281.36,280.38,283.31,2.1,20,Clouds,few clouds,midi
2013-02-16,280.32,278.54,279.14,280.96,2.6,1,Clear,sky is clear,soir
2013-02-17,276.47,273.97,275.14,278.2,2.6,75,Clouds,broken clouds,midi
2013-02-17,276.97,273.22,276.14,277.47,4.6,20,Clouds,few clouds,soir
2013-02-18,279.4,278.52,278.1,280.31,1.5,1,Clear,sky is clear,midi
2013-02-18,277.13,275.93,275.16,277.94,1.5,1,Clear,sky is clear,soir
2013-02-19,280.61,279.9,278.34,281.2,1.5,1,Clear,sky is clear,midi
2013-02-19,279.22,278.32,277.28,279.94,1.5,1,Clear,sky is clear,soir
2013-02-20,279.78,277.55,278.34,280.81,3.1,75,Clouds,broken clouds,midi
2013-02-20,277.39,274.02,275.34,278.03,4.1,20,Clouds,few clouds,soir
2013-02-21,275.5,271.69,273.88,276.16,4.1,75,Clouds,broken clouds,midi
2013-02-21,273.9,268.56,273.34,274.21,6.2,90,Clouds,overcast clouds,soir
2013-02-22,273.67,268.03,272.34,275.25,6.7,75,Clouds,broken clouds,midi
2013-02-22,272.63,267.83,272.08,273.03,4.6,90,Clouds,overcast clouds,soir
2013-02-23,271.73,265.79,270.88,272.47,6.2,90,Clouds,overcast clouds,midi
2013-02-23,271.4,265.98,270.83,272.01,5.1,90,Mist,mist,soir
2013-02-23,271.4,265.98,270.83,272.01,5.1,90,Snow,light snow,soir
2013-02-24,273.55,268.36,272.94,274.14,5.7,90,Snow,light snow,midi
2013-02-24,273.69,268.85,273.16,274.14,5.1,90,Snow,light snow,soir
2013-02-25,274.76,271.12,274.3,275.38,3.6,90,Mist,mist,midi
2013-02-25,274.07,270.67,273.34,274.61,3.1,90,Rain,light rain,soir
2013-02-26,277.0,273.85,275.6,278.59,3.6,75,Clouds,broken clouds,midi
2013-02-26,275.87,271.85,275.34,276.34,4.6,90,Clouds,overcast clouds,soir
2013-02-27,276.96,273.8,275.98,277.41,3.6,90,Mist,mist,midi
2013-02-27,275.33,271.48,274.08,276.38,4.1,90,Drizzle,light intensity drizzle,soir
2013-02-28,275.68,272.61,274.34,276.38,3.1,90,Clouds,overcast clouds,midi
2013-02-28,275.23,272.07,274.34,276.38,3.1,90,Clouds,overcast clouds,soir
2013-03-01,275.92,272.53,275.3,276.38,3.6,90,Mist,mist,midi
2013-03-01,276.61,273.73,275.83,277.16,3.1,90,Clouds,overcast clouds,soir
2013-03-02,275.88,273.27,275.34,276.45,2.6,90,Clouds,overcast clouds,midi
2013-03-02,275.83,273.21,275.18,276.16,2.6,90,Clouds,overcast clouds,soir
2013-03-03,279.06,277.05,277.34,279.91,2.6,1,Clear,sky is clear,midi
2013-03-03,278.28,275.41,275.45,278.94,3.6,1,Mist,mist,soir
2013-03-04,282.58,280.65,281.34,283.45,3.6,1,Clear,sky is clear,midi
2013-03-04,284.05,282.89,281.84,285.34,2.1,1,Clear,sky is clear,soir
2013-03-05,286.58,285.13,285.83,287.54,4.1,75,Clouds,broken clouds,midi
2013-03-05,287.21,285.82,284.45,288.14,1.03,90,Clouds,overcast clouds,soir
2013-03-06,287.69,286.53,286.14,289.95,1.5,75,Rain,light rain,midi
2013-03-06,286.63,285.81,284.38,288.28,2.1,90,Rain,light rain,soir
2013-03-07,284.65,284.18,283.49,285.7,2.1,90,Rain,light rain,midi
2013-03-07,286.01,285.49,285.28,286.49,2.1,90,Clouds,overcast clouds,soir
2013-03-08,285.35,285.05,284.76,286.16,1.03,90,Rain,light rain,midi
2013-03-08,284.84,284.26,283.37,285.49,3.1,90,Rain,light rain,soir
2013-03-09,287.13,286.39,285.92,288.09,1.03,75,Clouds,broken clouds,midi
2013-03-09,286.11,285.13,283.45,288.28,0.51,1,Clear,sky is clear,soir
2013-03-10,280.41,278.31,277.88,281.92,3.1,90,Mist,mist,midi
2013-03-10,278.52,275.7,276.88,279.87,3.6,90,Clouds,overcast clouds,soir
2013-03-11,274.97,274.97,273.18,276.38,0.51,90,Drizzle,drizzle,midi
2013-03-11,274.97,274.97,273.18,276.38,0.51,90,Rain,light rain,midi
2013-03-11,274.86,274.86,272.34,277.38,1.03,90,Drizzle,light intensity drizzle,soir
2013-03-11,274.86,274.86,272.34,277.38,1.03,90,Rain,light rain,soir
2013-03-11,274.86,274.86,272.34,277.38,1.03,90,Mist,mist,soir
2013-03-12,271.33,268.5,270.03,272.38,2.06,90,Snow,light snow,midi
2013-03-12,270.66,263.66,269.34,271.38,9.25,90,Snow,snow,soir
2013-03-13,273.19,271.38,271.7,277.47,1.54,90,Clouds,overcast clouds,midi
2013-03-13,275.58,274.11,273.92,276.34,1.54,90,Clouds,overcast clouds,soir
2013-03-14,277.26,274.93,276.18,280.81,2.57,75,Clouds,broken clouds,midi
2013-03-14,275.38,271.24,274.18,276.38,4.6,75,Clouds,broken clouds,soir
2013-03-15,278.46,275.63,277.34,282.47,3.6,1,Clear,sky is clear,midi
2013-03-15,279.14,278.18,277.38,279.95,1.54,75,Clouds,broken clouds,soir
2013-03-16,279.4,278.47,277.25,281.36,1.54,75,Clouds,broken clouds,midi
2013-03-16,280.45,279.14,278.37,282.17,2.06,75,Rain,light rain,soir
2013-03-17,281.8,279.01,280.03,282.49,5.1,75,Rain,proximity shower rain,midi
2013-03-17,279.28,276.63,276.34,280.36,3.6,75,Rain,light rain,soir
2013-03-18,279.45,279.45,277.81,281.92,0.51,90,Rain,light rain,midi
2013-03-18,278.69,278.69,276.98,279.39,0.51,75,Clouds,broken clouds,soir
2013-03-19,282.19,281.17,279.48,284.14,2.06,75,Rain,light rain,midi
2013-03-19,279.13,279.13,277.81,279.83,1.0,75,Rain,light rain,soir
2013-03-20,281.36,279.46,279.45,283.28,3.08,90,Rain,light rain,midi
2013-03-20,280.15,280.15,278.83,281.47,1.03,1,Clear,sky is clear,soir
2013-03-21,281.14,281.14,279.49,283.59,0.51,75,Clouds,broken clouds,midi
2013-03-21,281.91,281.91,280.45,282.58,1.03,90,Rain,light rain,soir
2013-03-22,285.17,283.84,283.02,288.03,1.03,1,Clear,sky is clear,midi
2013-03-22,284.65,283.37,283.28,285.25,1.03,75,Clouds,broken clouds,soir
2013-03-23,284.57,283.39,281.34,287.47,0.5,75,Clouds,broken clouds,midi
2013-03-23,282.87,281.27,280.98,284.87,3.1,90,Clouds,overcast clouds,soir
2013-03-24,278.76,277.74,277.34,280.38,1.54,90,Mist,mist,midi
2013-03-24,278.6,278.6,277.34,281.3,0.51,90,Clouds,overcast clouds,soir
2013-03-25,280.62,280.62,277.88,283.84,0.51,1,Clear,sky is clear,midi
2013-03-25,279.46,276.85,276.34,279.95,3.6,40,Clouds,scattered clouds,soir
2013-03-26,278.66,275.87,276.7,282.17,3.6,90,Clouds,overcast clouds,midi
2013-03-26,278.04,275.12,277.25,281.3,3.6,90,Clouds,overcast clouds,soir
2013-03-27,278.79,276.35,277.25,282.17,3.1,75,Clouds,broken clouds,midi
2013-03-27,278.18,276.0,277.3,278.83,2.6,90,Clouds,overcast clouds,soir
2013-03-28,278.48,278.48,277.2,281.36,1.03,90,Rain,light rain,midi
2013-03-28,277.71,275.44,275.34,278.84,2.6,1,Clear,sky is clear,soir
2013-03-29,279.2,279.2,276.49,285.5,1.03,1,Clear,sky is clear,midi
2013-03-29,278.23,278.23,275.78,279.38,0.51,75,Mist,mist,soir
2013-03-30,277.44,273.79,276.45,280.75,4.63,90,Mist,mist,midi
2013-03-30,277.6,273.08,276.16,278.59,6.68,75,Mist,mist,soir
2013-03-31,277.95,276.22,275.59,282.47,2.06,75,Clouds,broken clouds,midi
2013-03-31,277.64,277.64,274.34,280.19,1.03,90,Clouds,overcast clouds,soir
2013-04-01,280.7,277.85,279.34,284.24,4.6,1,Clear,sky is clear,midi
2013-04-01,281.11,278.15,280.25,281.92,5.1,1,Clear,sky is clear,soir
2013-04-02,281.56,279.7,280.92,283.59,3.08,1,Clear,sky is clear,midi
2013-04-02,281.19,280.01,279.45,282.72,2.06,1,Clear,sky is clear,soir
2013-04-03,281.93,279.85,279.34,285.25,3.6,1,Mist,mist,midi
2013-04-03,280.02,278.21,278.45,281.06,2.57,90,Rain,light rain,soir
2013-04-04,280.62,279.34,279.83,282.97,2.06,90,Clouds,overcast clouds,midi
2013-04-04,280.03,277.01,278.2,281.38,4.63,90,Rain,light rain,soir
2013-04-05,280.46,280.46,276.91,282.47,1.03,1,Clear,sky is clear,midi
2013-04-05,280.3,279.5,277.78,282.38,1.54,75,Clouds,broken clouds,soir
2013-04-06,280.26,277.08,279.34,281.61,5.1,90,Clouds,overcast clouds,midi
2013-04-06,280.09,277.93,278.37,281.06,3.08,90,Clouds,overcast clouds,soir
2013-04-07,283.79,282.11,281.91,287.02,1.03,75,Clouds,broken clouds,midi
2013-04-07,282.77,280.88,281.38,284.64,3.6,1,Clear,sky is clear,soir
2013-04-08,282.65,280.73,281.14,285.81,3.6,90,Rain,light rain,midi
2013-04-08,282.85,281.91,280.59,285.25,2.1,90,Rain,light rain,soir
2013-04-09,283.63,282.61,281.49,285.91,3.08,75,Rain,moderate rain,midi
2013-04-09,284.18,283.24,282.34,284.83,1.03,75,Clouds,broken clouds,soir
2013-04-10,286.0,284.93,283.53,289.14,4.1,90,Clouds,overcast clouds,midi
2013-04-10,283.68,283.11,282.25,284.64,3.1,75,Rain,moderate rain,soir
2013-04-11,286.28,285.48,283.53,287.47,2.6,75,Rain,light rain,midi
2013-04-11,285.35,284.82,283.37,286.34,0.51,75,Rain,light rain,soir
2013-04-12,288.09,287.15,286.45,290.81,8.2,75,Rain,light rain,midi
2013-04-12,283.84,283.0,282.38,286.34,6.17,75,Rain,moderate rain,soir
2013-04-13,286.08,285.31,284.45,290.25,3.08,75,Rain,light rain,midi
2013-04-13,285.92,285.5,284.48,286.47,2.6,90,Rain,light rain,soir
2013-04-14,296.71,296.17,295.87,298.13,6.2,1,Clear,sky is clear,midi
2013-04-14,296.87,296.29,294.38,298.2,2.1,1,Clear,sky is clear,soir
2013-04-15,291.27,290.57,290.16,292.38,2.06,90,Clouds,overcast clouds,midi
2013-04-15,291.98,291.3,289.45,295.25,1.03,75,Clouds,broken clouds,soir
2013-04-16,290.99,290.11,289.94,294.14,4.6,75,Clouds,broken clouds,midi
2013-04-16,290.41,289.84,288.45,290.91,2.6,75,Clouds,broken clouds,soir
2013-04-17,296.07,295.36,294.7,299.4,4.1,1,Clear,sky is clear,midi
2013-04-17,297.15,296.7,295.34,299.14,2.6,1,Clear,sky is clear,soir
2013-04-18,289.62,288.47,287.81,292.47,3.6,1,Clear,sky is clear,midi
2013-04-18,288.55,287.19,287.38,289.49,4.11,90,Clouds,overcast clouds,soir
2013-04-19,285.01,283.9,282.38,288.59,3.08,75,Rain,light rain,midi
2013-04-19,284.21,282.99,282.81,286.06,2.06,20,Rain,moderate rain,soir
2013-04-20,285.5,284.12,284.28,288.03,5.1,20,Clouds,few clouds,midi
2013-04-20,285.16,283.46,283.92,286.36,5.1,1,Clear,sky is clear,soir
2013-04-21,287.91,286.56,285.8,292.47,1.5,1,Clear,sky is clear,midi
2013-04-21,287.55,285.99,285.03,289.7,2.06,1,Clear,sky is clear,soir
2013-04-22,285.9,284.67,284.6,288.69,0.51,90,Clouds,overcast clouds,midi
2013-04-22,287.22,285.99,286.34,288.84,2.1,40,Clouds,scattered clouds,soir
2013-04-23,288.68,287.96,285.98,292.47,2.06,90,Clouds,overcast clouds,midi
2013-04-23,290.74,289.91,288.37,294.14,1.5,1,Clear,sky is clear,soir
2013-04-24,294.38,293.73,292.58,296.46,3.08,1,Clear,sky is clear,midi
2013-04-24,295.65,295.08,293.76,297.58,1.0,1,Clear,sky is clear,soir
2013-04-25,297.78,297.29,296.45,299.96,0.51,1,Clear,sky is clear,midi
2013-04-25,297.35,296.71,295.45,299.25,1.03,1,Clear,sky is clear,soir
2013-04-26,288.39,287.8,286.34,290.91,2.6,90,Clouds,overcast clouds,midi
2013-04-26,281.02,278.48,279.98,281.82,4.1,75,Rain,light rain,soir
2013-04-27,284.46,282.85,281.36,286.61,0.51,40,Clouds,scattered clouds,midi
2013-04-27,282.77,280.21,280.45,284.39,5.14,75,Clouds,broken clouds,soir
2013-04-28,283.73,282.33,281.7,288.28,0.51,90,Clouds,overcast clouds,midi
2013-04-28,284.46,282.93,282.81,286.61,2.1,1,Clear,sky is clear,soir
2013-04-29,286.76,285.48,285.34,288.69,2.6,90,Clouds,overcast clouds,midi
2013-04-29,286.33,284.98,284.45,287.38,2.1,90,Clouds,overcast clouds,soir
2013-04-30,286.46,285.1,285.38,287.57,5.1,75,Rain,light rain,midi
2013-04-30,286.46,285.1,285.38,287.57,5.1,75,Mist,mist,midi
2013-04-30,282.77,280.64,282.34,286.34,4.1,90,Rain,light rain,soir
2013-05-01,286.69,286.01,286.16,289.45,3.6,90,Rain,light rain,midi
2013-05-01,285.91,285.67,285.34,286.58,2.1,75,Rain,moderate rain,soir
2013-05-01,285.91,285.67,285.34,286.58,2.1,75,Mist,mist,soir
2013-05-02,290.39,289.74,289.34,291.46,2.6,75,Clouds,broken clouds,midi
2013-05-02,288.9,288.28,287.34,289.41,3.1,1,Clear,sky is clear,soir
2013-05-03,289.11,288.41,287.38,290.45,4.6,1,Clear,sky is clear,midi
2013-05-03,289.5,288.44,286.38,290.58,3.6,1,Clear,sky is clear,soir
2013-05-04,288.62,287.79,286.45,291.46,2.1,40,Clouds,scattered clouds,midi
2013-05-04,288.91,288.06,287.34,289.8,2.6,1,Clear,sky is clear,soir
2013-05-05,290.85,290.03,289.38,292.02,1.5,1,Clear,sky is clear,midi
2013-05-05,291.42,290.45,288.45,292.61,0.5,1,Clear,sky is clear,soir
2013-05-06,287.48,286.9,286.81,290.4,1.5,1,Rain,light rain,midi
2013-05-06,291.32,290.47,290.34,291.96,1.5,1,Clear,sky is clear,soir
2013-05-07,293.5,292.92,291.38,294.87,1.0,20,Rain,light rain,midi
2013-05-07,294.01,293.35,293.16,295.41,0.5,1,Clear,sky is clear,soir
2013-05-08,292.14,292.08,291.34,293.87,3.1,75,Rain,proximity shower rain,midi
2013-05-08,292.88,292.53,291.34,293.83,3.6,90,Rain,light rain,soir
2013-05-09,288.82,287.83,287.8,290.91,4.1,75,Clouds,broken clouds,midi
2013-05-09,288.9,287.86,288.34,289.7,3.6,1,Clear,sky is clear,soir
2013-05-10,286.68,285.84,286.16,287.03,3.08,90,Clouds,overcast clouds,midi
2013-05-10,287.18,286.34,285.59,287.83,2.57,75,Clouds,broken clouds,soir
2013-05-11,290.03,288.9,288.49,290.98,4.63,1,Clear,sky is clear,midi
2013-05-11,288.23,287.1,286.34,289.76,0.51,1,Clear,sky is clear,soir
2013-05-12,288.26,286.98,286.14,291.61,1.54,1,Clear,sky is clear,midi
2013-05-12,288.03,286.7,286.7,289.2,1.54,1,Clear,sky is clear,soir
2013-05-13,288.16,287.31,286.34,289.24,4.1,90,Clouds,overcast clouds,midi
2013-05-13,288.69,287.89,287.94,289.58,3.6,75,Clouds,broken clouds,soir
2013-05-14,287.33,286.19,286.34,288.4,4.1,1,Clear,sky is clear,midi
2013-05-14,288.09,287.21,286.14,288.69,1.54,90,Clouds,overcast clouds,soir
2013-05-15,287.47,286.26,286.14,289.22,2.57,75,Clouds,broken clouds,midi
2013-05-15,287.98,286.82,285.8,289.25,0.51,1,Clear,sky is clear,soir
2013-05-16,285.98,285.3,283.67,287.57,2.6,90,Rain,light rain,midi
2013-05-16,286.04,285.19,285.16,286.87,1.5,1,Rain,light rain,soir
2013-05-17,289.23,288.3,286.34,291.46,3.1,90,Clouds,overcast clouds,midi
2013-05-17,287.54,286.47,285.34,288.13,3.6,40,Clouds,scattered clouds,soir
2013-05-18,288.53,287.61,287.38,290.33,3.6,75,Clouds,broken clouds,midi
2013-05-18,286.53,286.2,285.8,288.11,3.1,90,Rain,moderate rain,soir
2013-05-19,288.5,287.81,286.14,291.06,0.51,75,Rain,light rain,midi
2013-05-19,285.13,284.79,283.37,285.91,1.03,75,Rain,light rain,soir
2013-05-20,285.05,284.67,284.34,285.4,3.1,90,Rain,light rain,midi
2013-05-20,283.76,283.33,282.25,284.39,2.6,90,Rain,light rain,soir
2013-05-21,284.66,284.29,283.37,285.5,2.57,90,Drizzle,light intensity drizzle,midi
2013-05-21,284.95,284.51,284.32,285.71,2.57,90,Clouds,overcast clouds,soir
2013-05-22,288.27,287.35,286.34,292.17,5.1,90,Clouds,overcast clouds,midi
2013-05-22,287.14,286.19,285.34,287.58,0.51,90,Clouds,overcast clouds,soir
2013-05-23,284.3,282.88,282.34,286.1,10.28,40,Rain,light rain,midi
2013-05-23,281.02,281.02,278.92,283.67,0.51,75,Rain,light rain,soir
2013-05-24,281.42,280.27,278.92,283.28,2.06,90,Drizzle,drizzle,midi
2013-05-24,281.42,280.27,278.92,283.28,2.06,90,Rain,light rain,midi
2013-05-24,280.94,280.94,279.34,281.58,0.51,90,Rain,light rain,soir
2013-05-25,286.68,285.45,284.14,289.39,3.6,75,Rain,light intensity shower rain,midi
2013-05-25,285.53,284.36,283.37,287.17,0.51,40,Rain,proximity shower rain,soir
2013-05-26,288.56,287.38,287.34,289.8,3.6,1,Clear,sky is clear,midi
2013-05-26,289.09,287.91,287.25,290.5,4.6,1,Clear,sky is clear,soir
2013-05-27,291.44,290.42,289.45,294.39,3.1,1,Clear,sky is clear,midi
2013-05-27,290.77,289.76,290.16,291.91,2.6,75,Clouds,broken clouds,soir
2013-05-28,285.41,284.88,284.34,286.87,2.6,90,Rain,light rain,midi
2013-05-28,287.94,286.91,286.34,288.71,1.03,40,Clouds,scattered clouds,soir
2013-05-29,287.8,286.68,286.7,289.22,1.03,90,Rain,light rain,midi
2013-05-29,288.18,287.12,283.34,288.69,3.1,1,Clear,sky is clear,soir
2013-05-30,286.7,286.43,284.48,288.84,2.6,75,Rain,moderate rain,midi
2013-05-30,286.7,286.43,284.48,288.84,2.6,75,Mist,mist,midi
2013-05-30,286.12,285.8,284.48,288.45,2.1,75,Rain,moderate rain,soir
2013-05-31,288.03,287.64,286.14,288.84,4.63,90,Clouds,overcast clouds,midi
2013-05-31,289.91,289.47,288.37,290.38,3.6,75,Clouds,broken clouds,soir
2013-06-01,293.35,292.86,291.45,295.91,5.1,1,Clear,sky is clear,midi
2013-06-01,291.48,290.94,289.45,292.57,5.1,20,Clouds,few clouds,soir
2013-06-02,290.73,289.77,288.92,294.95,4.63,1,Clear,sky is clear,midi
2013-06-02,289.91,289.0,288.34,290.92,3.08,1,Clear,sky is clear,soir
2013-06-03,288.69,287.71,285.8,290.31,4.11,75,Clouds,broken clouds,midi
2013-06-03,288.22,287.24,286.45,289.31,4.11,1,Clear,sky is clear,soir
2013-06-04,289.95,289.17,288.45,294.39,4.1,1,Clear,sky is clear,midi
2013-06-04,291.3,290.42,289.45,292.11,4.6,1,Clear,sky is clear,soir
2013-06-05,296.1,295.6,294.45,298.2,0.51,1,Clear,sky is clear,midi
2013-06-05,296.78,296.35,295.34,298.14,1.54,1,Clear,sky is clear,soir
2013-06-06,299.89,300.12,298.34,301.62,2.06,1,Clear,sky is clear,midi
2013-06-06,299.07,298.92,295.34,301.47,0.51,1,Clear,sky is clear,soir
2013-06-07,300.34,299.95,298.92,302.17,1.03,1,Clear,sky is clear,midi
2013-06-07,299.39,299.39,297.81,300.92,1.54,1,Clear,sky is clear,soir
2013-06-08,297.76,297.79,295.34,300.5,0.51,1,Clear,sky is clear,midi
2013-06-08,294.62,294.44,290.59,297.72,2.57,75,Thunderstorm,thunderstorm,soir
2013-06-09,287.63,287.43,285.45,290.5,1.54,90,Mist,mist,midi
2013-06-09,286.81,286.69,286.16,288.11,1.03,75,Rain,light rain,soir
2013-06-10,290.95,290.54,289.98,292.55,0.51,90,Clouds,overcast clouds,midi
2013-06-10,292.88,292.42,291.45,293.96,0.0,20,Clouds,few clouds,soir
2013-06-11,292.01,291.78,290.9,293.69,2.57,75,Rain,light rain,midi
2013-06-11,292.26,292.11,291.0,293.24,1.03,90,Clouds,overcast clouds,soir
2013-06-12,294.2,294.21,292.81,294.87,3.6,90,Clouds,overcast clouds,midi
2013-06-12,294.39,294.61,293.34,295.24,1.03,40,Clouds,scattered clouds,soir
2013-06-13,287.73,287.52,286.94,288.58,4.1,75,Rain,moderate rain,midi
2013-06-13,289.23,288.8,288.34,289.87,4.1,75,Clouds,broken clouds,soir
2013-06-14,291.2,290.6,290.34,292.45,3.6,75,Clouds,broken clouds,midi
2013-06-14,292.17,291.51,291.34,292.87,4.1,1,Clear,sky is clear,soir
2013-06-15,292.56,291.86,291.1,293.69,6.2,75,Clouds,broken clouds,midi
2013-06-15,292.32,291.55,291.18,293.2,4.6,40,Clouds,scattered clouds,soir
2013-06-16,294.69,294.13,293.0,295.98,1.5,1,Clear,sky is clear,midi
2013-06-16,295.86,295.41,293.88,296.71,3.1,1,Clear,sky is clear,soir
